0	0.0
0	0.005405405405405406
0	0.010810810810810811
0	0.016216216216216217
0	0.021621621621621623
0	0.02702702702702703
0	0.032432432432432434
0	0.03783783783783784
0	0.043243243243243246
0	0.04864864864864865
0	0.05405405405405406
0	0.05945945945945946
0	0.06486486486486487
0	0.07027027027027027
0	0.07567567567567568
0	0.08108108108108109
0	0.08648648648648649
0	0.0918918918918919
0	0.0972972972972973
0	0.10270270270270271
0	0.10810810810810811
0	0.11351351351351352
0	0.11891891891891893
0	0.12432432432432433
0	0.12972972972972974
0	0.13513513513513514
0	0.14054054054054055
0	0.14594594594594595
0	0.15135135135135136
0	0.15675675675675677
0	0.16216216216216217
0	0.16756756756756758
0	0.17297297297297298
0	0.1783783783783784
0	0.1837837837837838
0	0.1891891891891892
0	0.1945945945945946
0	0.2
0	0.20540540540540542
0	0.21081081081081082
0	0.21621621621621623
0	0.22162162162162163
0	0.22702702702702704
0	0.23243243243243245
0	0.23783783783783785
0	0.24324324324324326
0	0.24864864864864866
0	0.25405405405405407
0	0.2594594594594595
0	0.2648648648648649
0	0.2702702702702703
0	0.2756756756756757
0	0.2810810810810811
0	0.2864864864864865
0	0.2918918918918919
0	0.2972972972972973
0	0.3027027027027027
0	0.3081081081081081
0	0.31351351351351353
0	0.31891891891891894
0	0.32432432432432434
0	0.32972972972972975
0	0.33513513513513515
0	0.34054054054054056
0	0.34594594594594597
0	0.35135135135135137
0	0.3567567567567568
0	0.3621621621621622
0	0.3675675675675676
0	0.372972972972973
0	0.3783783783783784
0	0.3837837837837838
0	0.3891891891891892
0	0.3945945945945946
0	0.4
0	0.40540540540540543
0	0.41081081081081083
0	0.41621621621621624
0	0.42162162162162165
0	0.42702702702702705
0	0.43243243243243246
0	0.43783783783783786
0	0.44324324324324327
0	0.4486486486486487
0	0.4540540540540541
0	0.4594594594594595
0	0.4648648648648649
0	0.4702702702702703
0	0.4756756756756757
0	0.4810810810810811
0	0.4864864864864865
0	0.4918918918918919
0	0.4972972972972973
0	0.5027027027027027
0	0.5081081081081081
0	0.5135135135135135
0	0.518918918918919
0	0.5243243243243243
0	0.5297297297297298
0	0.5351351351351351
0	0.5405405405405406
0	0.5459459459459459
0	0.5513513513513514
0	0.5567567567567567
0	0.5621621621621622
0	0.5675675675675675
0	0.572972972972973
0	0.5783783783783784
0	0.5837837837837838
0	0.5891891891891892
0	0.5945945945945946
0	0.6
0	0.6054054054054054
0	0.6108108108108108
0	0.6162162162162163
0	0.6216216216216216
0	0.6270270270270271
0	0.6324324324324324
0	0.6378378378378379
0	0.6432432432432432
0	0.6486486486486487
0	0.654054054054054
0	0.6594594594594595
0	0.6648648648648648
0	0.6702702702702703
0	0.6756756756756757
0	0.6810810810810811
0	0.6864864864864865
0	0.6918918918918919
0	0.6972972972972973
0	0.7027027027027027
0	0.7081081081081081
0	0.7135135135135136
0	0.7189189189189189
0	0.7243243243243244
0	0.7297297297297297
0	0.7351351351351352
0	0.7405405405405405
0	0.745945945945946
0	0.7513513513513513
0	0.7567567567567568
0	0.7621621621621621
0	0.7675675675675676
0	0.772972972972973
0	0.7783783783783784
0	0.7837837837837838
0	0.7891891891891892
0	0.7945945945945946
0	0.8
0	0.8054054054054054
0	0.8108108108108109
0	0.8162162162162162
0	0.8216216216216217
0	0.827027027027027
0	0.8324324324324325
0	0.8378378378378378
0	0.8432432432432433
0	0.8486486486486486
0	0.8540540540540541
0	0.8594594594594595
0	0.8648648648648649
0	0.8702702702702703
0	0.8756756756756757
0	0.8810810810810811
0	0.8864864864864865
0	0.8918918918918919
0	0.8972972972972973
0	0.9027027027027027
0	0.9081081081081082
0	0.9135135135135135
0	0.918918918918919
0	0.9243243243243243
0	0.9297297297297298
0	0.9351351351351351
0	0.9405405405405406
0	0.9459459459459459
0	0.9513513513513514
0	0.9567567567567568
0	0.9621621621621622
0	0.9675675675675676
0	0.972972972972973
0	0.9783783783783784
0	0.9837837837837838
0	0.9891891891891892
0	0.9945945945945946
